,ID,Airports,Periods,TotalFlights_3,TotalPassengers_12,EuropeTotal_22,Africa_26,America_32,Asia_36,Oceania_40,OtherUnknown_41,TotalCargo_43,TotalUnloadedCargo_46,TotalLoadedCargo_49,TotalMail_74,TotalUnloadedMail_77,TotalLoadedMail_80,Passengers_flight
1572,2050,Groningen Eelde,2000JJ00,1475,78266,78266,0,0,0,0,0,0,0,0,       .,       .,       .,"53,06169492"
1573,2051,Groningen Eelde,2001MM01,48,2430,2430,0,0,0,0,0,0,0,0,       .,       .,       .,"50,625"
1574,2052,Groningen Eelde,2001MM02,53,2107,2107,0,0,0,0,0,0,0,0,       .,       .,       .,"39,75471698"
1575,2053,Groningen Eelde,2001MM03,59,3232,3232,0,0,0,0,0,0,0,0,       .,       .,       .,"54,77966102"
1576,2055,Groningen Eelde,2001MM04,121,4514,4514,0,0,0,0,0,0,0,0,       .,       .,       .,"37,30578512"
1577,2056,Groningen Eelde,2001MM05,142,14319,14319,0,0,0,0,0,0,0,0,       .,       .,       .,"100,8380282"
1578,2057,Groningen Eelde,2001MM06,135,8674,8674,0,0,0,0,0,0,0,0,       .,       .,       .,"64,25185185"
1579,2059,Groningen Eelde,2001MM07,161,14641,14640,0,1,0,0,0,0,0,0,       .,       .,       .,"90,9378882"
1580,2060,Groningen Eelde,2001MM08,146,13376,13376,0,0,0,0,0,0,0,0,       .,       .,       .,"91,61643836"
1581,2061,Groningen Eelde,2001MM09,302,13178,12995,0,0,0,0,0,0,0,0,       .,       .,       .,"43,63576159"
1582,2063,Groningen Eelde,2001MM10,311,12815,12815,0,0,0,0,0,0,0,0,       .,       .,       .,"41,20578778"
1583,2064,Groningen Eelde,2001MM11,200,2460,2460,0,0,0,0,0,0,0,0,       .,       .,       .,"12,3"
1584,2065,Groningen Eelde,2001MM12,150,2474,2474,0,0,0,0,0,0,0,0,       .,       .,       .,"16,49333333"
1585,2067,Groningen Eelde,2001JJ00,1828,94220,94036,0,1,0,0,0,0,0,0,       .,       .,       .,"51,54266958"
1586,2068,Groningen Eelde,2002MM01,188,2764,2764,0,0,0,0,0,0,0,0,       .,       .,       .,"14,70212766"
1587,2069,Groningen Eelde,2002MM02,172,2587,2587,0,0,0,0,0,0,0,0,       .,       .,       .,"15,04069767"
1588,2070,Groningen Eelde,2002MM03,211,3737,3737,0,0,0,0,0,0,0,0,       .,       .,       .,"17,71090047"
1589,2072,Groningen Eelde,2002MM04,239,7810,7810,0,0,0,0,0,0,0,0,       .,       .,       .,"32,67782427"
1590,2073,Groningen Eelde,2002MM05,339,17283,17283,0,0,0,0,0,0,0,0,       .,       .,       .,"50,98230088"
1591,2074,Groningen Eelde,2002MM06,324,12879,12879,0,0,0,0,0,0,0,0,       .,       .,       .,"39,75"
1592,2076,Groningen Eelde,2002MM07,200,17831,17831,0,0,0,0,0,0,0,0,       .,       .,       .,"89,155"
1593,2077,Groningen Eelde,2002MM08,137,10929,10929,0,0,0,0,0,0,0,0,       .,       .,       .,"79,77372263"
1594,2078,Groningen Eelde,2002MM09,166,14700,14700,0,0,0,0,0,0,0,0,       .,       .,       .,"88,55421687"
1595,2080,Groningen Eelde,2002MM10,154,11139,11139,0,0,0,0,0,0,0,0,       .,       .,       .,"72,33116883"
1596,2081,Groningen Eelde,2002MM11,59,2886,2886,0,0,0,0,0,0,0,0,       .,       .,       .,"48,91525424"
1597,2082,Groningen Eelde,2002MM12,61,2921,2921,0,0,0,0,0,0,0,0,       .,       .,       .,"47,8852459"
1598,2084,Groningen Eelde,2002JJ00,2250,107466,107466,0,0,0,0,0,0,0,0,       .,       .,       .,"47,76266667"
1599,2085,Groningen Eelde,2003MM01,51,3362,3362,0,0,0,0,0,0,0,0,0,0,0,"65,92156863"
1600,2086,Groningen Eelde,2003MM02,42,3075,3075,0,0,0,0,0,0,0,0,0,0,0,"73,21428571"
1601,2087,Groningen Eelde,2003MM03,49,3565,3565,0,0,0,0,0,0,0,0,0,0,0,"72,75510204"
1602,2089,Groningen Eelde,2003MM04,98,7439,7439,0,0,0,0,0,0,0,0,0,0,0,"75,90816327"
1603,2090,Groningen Eelde,2003MM05,225,17049,17049,0,0,0,0,0,0,0,0,0,0,0,"75,77333333"
1604,2091,Groningen Eelde,2003MM06,182,15252,15252,0,0,0,0,0,0,0,0,0,0,0,"83,8021978"
1605,2093,Groningen Eelde,2003MM07,228,22852,22852,0,0,0,0,0,0,0,0,0,0,0,"100,2280702"
1606,2094,Groningen Eelde,2003MM08,210,15587,15587,0,0,0,0,0,0,0,0,0,0,0,"74,22380952"
1607,2095,Groningen Eelde,2003MM09,206,17514,17514,0,0,0,0,0,0,0,0,0,0,0,"85,01941748"
1608,2097,Groningen Eelde,2003MM10,199,16083,16083,0,0,0,0,0,0,0,0,0,0,0,"80,81909548"
1609,2098,Groningen Eelde,2003MM11,125,7515,7515,0,0,0,0,0,0,0,0,0,0,0,"60,12"
1610,2099,Groningen Eelde,2003MM12,111,8314,8314,0,0,0,0,0,0,0,0,0,0,0,"74,9009009"
1611,2101,Groningen Eelde,2003JJ00,1726,137607,137607,0,0,0,0,0,0,0,0,0,0,0,"79,72595597"
1612,2102,Groningen Eelde,2004MM01,110,6907,6907,0,0,0,0,0,0,0,0,0,0,0,"62,79090909"
1613,2103,Groningen Eelde,2004MM02,159,8780,8780,0,0,0,0,0,0,0,0,0,0,0,"55,22012579"
1614,2104,Groningen Eelde,2004MM03,181,10276,10276,0,0,0,0,0,0,0,0,0,0,0,"56,77348066"
1615,2106,Groningen Eelde,2004MM04,183,11424,11424,0,0,0,0,0,0,0,0,0,0,0,"62,42622951"
1616,2107,Groningen Eelde,2004MM05,199,13993,13993,0,0,0,0,0,0,0,0,0,0,0,"70,31658291"
1617,2108,Groningen Eelde,2004MM06,196,12585,12585,0,0,0,0,0,0,0,0,0,0,0,"64,20918367"
1618,2110,Groningen Eelde,2004MM07,180,12049,12049,0,0,0,0,0,0,0,0,0,0,0,"66,93888889"
1619,2111,Groningen Eelde,2004MM08,164,12319,12319,0,0,0,0,0,0,0,0,0,0,0,"75,11585366"
1620,2112,Groningen Eelde,2004MM09,185,13171,13171,0,0,0,0,0,0,0,0,0,0,0,"71,19459459"
1621,2114,Groningen Eelde,2004MM10,171,10211,10207,0,4,0,0,0,0,0,0,0,0,0,"59,71345029"
1622,2115,Groningen Eelde,2004MM11,111,4056,4056,0,0,0,0,0,0,0,0,0,0,0,"36,54054054"
1623,2116,Groningen Eelde,2004MM12,86,3447,3447,0,0,0,0,0,0,0,0,0,0,0,"40,08139535"
1624,2118,Groningen Eelde,2004JJ00,1925,119218,119214,0,4,0,0,0,0,0,0,0,0,0,"61,93142857"
1625,2119,Groningen Eelde,2005MM01,96,4387,4387,0,0,0,0,0,0,0,0,0,0,0,"45,69791667"
1626,2120,Groningen Eelde,2005MM02,108,4908,4908,0,0,0,0,0,0,0,0,0,0,0,"45,44444444"
1627,2121,Groningen Eelde,2005MM03,120,4737,4737,0,0,0,0,0,0,0,0,0,0,0,"39,475"
1628,2123,Groningen Eelde,2005MM04,143,6130,6130,0,0,0,0,0,0,0,0,0,0,0,"42,86713287"
1629,2124,Groningen Eelde,2005MM05,253,17474,17474,0,0,0,0,0,0,0,0,0,0,0,"69,06719368"
1630,2125,Groningen Eelde,2005MM06,322,19585,19585,0,0,0,0,0,0,0,0,0,0,0,"60,82298137"
1631,2127,Groningen Eelde,2005MM07,202,10771,10771,0,0,0,0,0,0,0,0,0,0,0,"53,32178218"
1632,2128,Groningen Eelde,2005MM08,239,19054,19054,0,0,0,0,0,0,0,0,0,0,0,"79,72384937"
1633,2129,Groningen Eelde,2005MM09,243,16298,16298,0,0,0,0,0,0,0,0,0,0,0,"67,06995885"
1634,2131,Groningen Eelde,2005MM10,183,11352,11352,0,0,0,0,0,0,0,0,0,0,0,"62,03278689"
1635,2132,Groningen Eelde,2005MM11,132,4768,4768,0,0,0,0,0,0,0,0,0,0,0,"36,12121212"
1636,2133,Groningen Eelde,2005MM12,98,3330,3330,0,0,0,0,0,0,0,0,0,0,0,"33,97959184"
1637,2135,Groningen Eelde,2005JJ00,2139,122794,122794,0,0,0,0,0,0,0,0,0,0,0,"57,40719963"
1638,2136,Groningen Eelde,2006MM01,112,4467,4467,0,0,0,0,0,0,0,0,0,0,0,"39,88392857"
1639,2137,Groningen Eelde,2006MM02,113,5006,4883,123,0,0,0,0,12,0,12,0,0,0,"44,30088496"
1640,2138,Groningen Eelde,2006MM03,113,4520,4520,0,0,0,0,0,0,0,0,0,0,0,40
1641,2140,Groningen Eelde,2006MM04,129,6644,6644,0,0,0,0,0,0,0,0,0,0,0,"51,50387597"
1642,2141,Groningen Eelde,2006MM05,247,18759,18759,0,0,0,0,0,0,0,0,0,0,0,"75,94736842"
1643,2142,Groningen Eelde,2006MM06,246,16444,16444,0,0,0,0,0,0,0,0,0,0,0,"66,84552846"
1644,2144,Groningen Eelde,2006MM07,208,13275,13275,0,0,0,0,0,0,0,0,0,0,0,"63,82211538"
1645,2145,Groningen Eelde,2006MM08,213,19035,19035,0,0,0,0,0,0,0,0,0,0,0,"89,36619718"
1646,2146,Groningen Eelde,2006MM09,232,16846,16846,0,0,0,0,0,0,0,0,0,0,0,"72,61206897"
1647,2148,Groningen Eelde,2006MM10,245,13531,13531,0,0,0,0,0,4,4,0,0,0,0,"55,22857143"
1648,2149,Groningen Eelde,2006MM11,209,5952,5952,0,0,0,0,0,0,0,0,0,0,0,"28,4784689"
1649,2150,Groningen Eelde,2006MM12,169,4533,4533,0,0,0,0,0,0,0,0,0,0,0,"26,82248521"
1650,2152,Groningen Eelde,2006JJ00,2236,129012,128889,123,0,0,0,0,16,4,12,0,0,0,"57,69767442"
1651,2153,Groningen Eelde,2007MM01,183,5408,5408,0,0,0,0,0,0,0,0,0,0,0,"29,55191257"
1652,2154,Groningen Eelde,2007MM02,180,5252,5252,0,0,0,0,0,0,0,0,0,0,0,"29,17777778"
1653,2155,Groningen Eelde,2007MM03,185,5841,5841,0,0,0,0,0,0,0,0,0,0,0,"31,57297297"
1654,2157,Groningen Eelde,2007MM04,212,8314,8314,0,0,0,0,0,0,0,0,0,0,0,"39,21698113"
1655,2158,Groningen Eelde,2007MM05,288,18568,18568,0,0,0,0,0,1,0,1,0,0,0,"64,47222222"
1656,2159,Groningen Eelde,2007MM06,274,15756,15756,0,0,0,0,0,0,0,0,0,0,0,"57,50364964"
1657,2161,Groningen Eelde,2007MM07,256,17958,17958,0,0,0,0,0,0,0,0,0,0,0,"70,1484375"
1658,2162,Groningen Eelde,2007MM08,290,19107,19107,0,0,0,0,0,1,1,0,0,0,0,"65,8862069"
1659,2163,Groningen Eelde,2007MM09,257,16755,16755,0,0,0,0,0,0,0,0,0,0,0,"65,19455253"
1660,2165,Groningen Eelde,2007MM10,261,14445,14445,0,0,0,0,0,0,0,0,0,0,0,"55,34482759"
1661,2166,Groningen Eelde,2007MM11,157,4830,4830,0,0,0,0,0,0,0,0,0,0,0,"30,76433121"
1662,2167,Groningen Eelde,2007MM12,103,3492,3492,0,0,0,0,0,0,0,0,0,0,0,"33,90291262"
1663,2169,Groningen Eelde,2007JJ00,2646,135726,135726,0,0,0,0,0,2,1,1,0,0,0,"51,29478458"
1664,2170,Groningen Eelde,2008MM01,138,4750,4750,0,0,0,0,0,1,0,0,0,0,0,"34,42028986"
1665,2171,Groningen Eelde,2008MM02,137,4845,4845,0,0,0,0,0,3,1,2,0,0,0,"35,3649635"
1666,2172,Groningen Eelde,2008MM03,136,5302,5302,0,0,0,0,0,2,2,0,0,0,0,"38,98529412"
1667,2174,Groningen Eelde,2008MM04,196,9020,9020,0,0,0,0,0,0,0,0,0,0,0,"46,02040816"
1668,2175,Groningen Eelde,2008MM05,310,22151,22151,0,0,0,0,0,0,0,0,0,0,0,"71,45483871"
1669,2176,Groningen Eelde,2008MM06,313,20158,20158,0,0,0,0,0,0,0,0,0,0,0,"64,40255591"
1670,2178,Groningen Eelde,2008MM07,253,22223,22223,0,0,0,0,0,0,0,0,0,0,0,"87,83794466"
1671,2179,Groningen Eelde,2008MM08,226,16330,16330,0,0,0,0,0,0,0,0,0,0,0,"72,25663717"
1672,2180,Groningen Eelde,2008MM09,267,20445,20445,0,0,0,0,0,0,0,0,0,0,0,"76,57303371"
1673,2182,Groningen Eelde,2008MM10,236,16456,16456,0,0,0,0,0,0,0,0,0,0,0,"69,72881356"
1674,2183,Groningen Eelde,2008MM11,118,4280,4280,0,0,0,0,0,0,0,0,0,0,0,"36,27118644"
1675,2184,Groningen Eelde,2008MM12,68,2989,2989,0,0,0,0,0,0,0,0,0,0,0,"43,95588235"
1676,2186,Groningen Eelde,2008JJ00,2398,148949,148949,0,0,0,0,0,6,3,3,0,0,0,"62,11384487"
1677,2187,Groningen Eelde,2009MM01,80,3968,3968,0,0,0,0,0,0,0,0,0,0,0,"49,6"
1678,2188,Groningen Eelde,2009MM02,76,4081,4081,0,0,0,0,0,0,0,0,0,0,0,"53,69736842"
1679,2189,Groningen Eelde,2009MM03,105,4851,4851,0,0,0,0,0,0,0,0,0,0,0,"46,2"
1680,2191,Groningen Eelde,2009MM04,141,7241,7241,0,0,0,0,0,0,0,0,0,0,0,"51,35460993"
1681,2192,Groningen Eelde,2009MM05,215,17220,17220,0,0,0,0,0,0,0,0,0,0,0,"80,09302326"
1682,2193,Groningen Eelde,2009MM06,209,17348,17348,0,0,0,0,0,0,0,0,0,0,0,"83,00478469"
1683,2195,Groningen Eelde,2009MM07,221,22411,22411,0,0,0,0,0,0,0,0,0,0,0,"101,4072398"
1684,2196,Groningen Eelde,2009MM08,212,17744,17744,0,0,0,0,0,0,0,0,0,0,0,"83,69811321"
1685,2197,Groningen Eelde,2009MM09,226,18094,18094,0,0,0,0,0,0,0,0,0,0,0,"80,0619469"
1686,2199,Groningen Eelde,2009MM10,211,15558,15558,0,0,0,0,0,0,0,0,0,0,0,"73,73459716"
1687,2200,Groningen Eelde,2009MM11,108,3915,3915,0,0,0,0,0,0,0,0,0,0,0,"36,25"
1688,2201,Groningen Eelde,2009MM12,72,3613,3613,0,0,0,0,0,0,0,0,0,0,0,"50,18055556"
1689,2203,Groningen Eelde,2009JJ00,1876,136044,136044,0,0,0,0,0,0,0,0,0,0,0,"72,51812367"
1690,2204,Groningen Eelde,2010MM01,77,3302,3302,0,0,0,0,0,0,0,0,0,0,0,"42,88311688"
1691,2205,Groningen Eelde,2010MM02,82,3791,3791,0,0,0,0,0,0,0,0,0,0,0,"46,23170732"
1692,2206,Groningen Eelde,2010MM03,111,4935,4935,0,0,0,0,0,0,0,0,0,0,0,"44,45945946"
1693,2208,Groningen Eelde,2010MM04,95,5473,5473,0,0,0,0,0,0,0,0,0,0,0,"57,61052632"
1694,2209,Groningen Eelde,2010MM05,210,17357,17357,0,0,0,0,0,0,0,0,0,0,0,"82,65238095"
1695,2210,Groningen Eelde,2010MM06,232,17011,17011,0,0,0,0,0,0,0,0,0,0,0,"73,32327586"
1696,2212,Groningen Eelde,2010MM07,188,16825,16825,0,0,0,0,0,0,0,0,0,0,0,"89,49468085"
1697,2213,Groningen Eelde,2010MM08,209,17872,17872,0,0,0,0,0,0,0,0,0,0,0,"85,51196172"
1698,2214,Groningen Eelde,2010MM09,201,16804,16804,0,0,0,0,0,0,0,0,0,0,0,"83,60199005"
1699,2216,Groningen Eelde,2010MM10,177,12639,12639,0,0,0,0,0,0,0,0,0,0,0,"71,40677966"
1700,2217,Groningen Eelde,2010MM11,96,3531,3531,0,0,0,0,0,0,0,0,0,0,0,"36,78125"
1701,2218,Groningen Eelde,2010MM12,68,3119,3119,0,0,0,0,0,0,0,0,0,0,0,"45,86764706"
1702,2220,Groningen Eelde,2010JJ00,1746,122659,122659,0,0,0,0,0,0,0,0,0,0,0,"70,25143184"
1703,2221,Groningen Eelde,2011MM01,77,3268,3268,0,0,0,0,0,0,0,0,0,0,0,"42,44155844"
1704,2222,Groningen Eelde,2011MM02,84,3884,3884,0,0,0,0,0,0,0,0,0,0,0,"46,23809524"
1705,2223,Groningen Eelde,2011MM03,103,4290,4290,0,0,0,0,0,0,0,0,0,0,0,"41,65048544"
1706,2225,Groningen Eelde,2011MM04,108,5173,5173,0,0,0,0,0,0,0,0,0,0,0,"47,89814815"
1707,2226,Groningen Eelde,2011MM05,210,15817,15817,0,0,0,0,0,0,0,0,0,0,0,"75,31904762"
1708,2227,Groningen Eelde,2011MM06,219,15380,15380,0,0,0,0,0,0,0,0,0,0,0,"70,2283105"
1709,2229,Groningen Eelde,2011MM07,196,12622,12622,0,0,0,0,0,0,0,0,0,0,0,"64,39795918"
1710,2230,Groningen Eelde,2011MM08,198,18931,18931,0,0,0,0,0,0,0,0,0,0,0,"95,61111111"
1711,2231,Groningen Eelde,2011MM09,211,17497,17497,0,0,0,0,0,0,0,0,0,0,0,"82,92417062"
1712,2233,Groningen Eelde,2011MM10,162,11189,11189,0,0,0,0,0,0,0,0,0,0,0,"69,06790123"
1713,2234,Groningen Eelde,2011MM11,68,2902,2902,0,0,0,0,0,0,0,0,0,0,0,"42,67647059"
1714,2235,Groningen Eelde,2011MM12,51,3374,3374,0,0,0,0,0,0,0,0,0,0,0,"66,15686275"
1715,2237,Groningen Eelde,2011JJ00,1687,114327,114327,0,0,0,0,0,0,0,0,0,0,0,"67,76941316"
1716,2238,Groningen Eelde,2012MM01,87,4268,4268,0,0,0,0,0,0,0,0,0,0,0,"49,05747126"
1717,2239,Groningen Eelde,2012MM02,82,4805,4805,0,0,0,0,0,0,0,0,0,0,0,"58,59756098"
1718,2240,Groningen Eelde,2012MM03,79,5079,5079,0,0,0,0,0,0,0,0,0,0,0,"64,29113924"
1719,2242,Groningen Eelde,2012MM04,112,6278,6278,0,0,0,0,0,0,0,0,0,0,0,"56,05357143"
1720,2243,Groningen Eelde,2012MM05,240,23064,23064,0,0,0,0,0,0,0,0,0,0,0,"96,1"
1721,2244,Groningen Eelde,2012MM06,270,24752,24752,0,0,0,0,0,1,0,1,0,0,0,"91,67407407"
1722,2246,Groningen Eelde,2012MM07,269,24704,24704,0,0,0,0,0,0,0,0,0,0,0,"91,83643123"
1723,2247,Groningen Eelde,2012MM08,277,32461,32461,0,0,0,0,0,0,0,0,0,0,0,"117,1877256"
1724,2248,Groningen Eelde,2012MM09,260,26272,26272,0,0,0,0,0,0,0,0,0,0,0,"101,0461538"
1725,2250,Groningen Eelde,2012MM10,211,18936,18936,0,0,0,0,0,0,0,0,0,0,0,"89,74407583"
1726,2251,Groningen Eelde,2012MM11,78,5008,5008,0,0,0,0,0,0,0,0,0,0,0,"64,20512821"
1727,2252,Groningen Eelde,2012MM12,71,5185,5185,0,0,0,0,0,0,0,0,0,0,0,"73,02816901"
1728,2254,Groningen Eelde,2012JJ00,2036,180812,180812,0,0,0,0,0,1,0,1,0,0,0,"88,80746562"
1729,2255,Groningen Eelde,2013MM01,76,5947,5947,0,0,0,0,0,0,0,0,0,0,0,"78,25"
1730,2256,Groningen Eelde,2013MM02,79,5938,5938,0,0,0,0,0,0,0,0,0,0,0,"75,16455696"
1731,2257,Groningen Eelde,2013MM03,81,7329,7329,0,0,0,0,0,0,0,0,0,0,0,"90,48148148"
1732,2259,Groningen Eelde,2013MM04,71,6282,6282,0,0,0,0,0,0,0,0,0,0,0,"88,47887324"
1733,2260,Groningen Eelde,2013MM05,221,25647,25647,0,0,0,0,0,0,0,0,0,0,0,"116,0497738"
1734,2261,Groningen Eelde,2013MM06,215,22933,22933,0,0,0,0,0,0,0,0,0,0,0,"106,6651163"
1735,2263,Groningen Eelde,2013MM07,217,26411,26411,0,0,0,0,0,0,0,0,0,0,0,"121,7096774"
1736,2264,Groningen Eelde,2013MM08,211,25065,25065,0,0,0,0,0,0,0,0,0,0,0,"118,7914692"
1737,2265,Groningen Eelde,2013MM09,207,24314,24314,0,0,0,0,0,0,0,0,0,0,0,"117,4589372"
1738,2267,Groningen Eelde,2013MM10,172,19232,19232,0,0,0,0,0,0,0,0,0,0,0,"111,8139535"
1739,2268,Groningen Eelde,2013MM11,45,3727,3727,0,0,0,0,0,0,0,0,0,0,0,"82,82222222"
1740,2269,Groningen Eelde,2013MM12,40,3387,3387,0,0,0,0,0,0,0,0,0,0,0,"84,675"
1741,2271,Groningen Eelde,2013JJ00,1635,176212,176212,0,0,0,0,0,0,0,0,0,0,0,"107,7749235"
1742,2272,Groningen Eelde,2014MM01,49,4410,4410,0,0,0,0,0,0,0,0,0,0,0,90
1743,2273,Groningen Eelde,2014MM02,47,4745,4745,0,0,0,0,0,0,0,0,0,0,0,"100,9574468"
1744,2274,Groningen Eelde,2014MM03,59,5037,5037,0,0,0,0,0,0,0,0,0,0,0,"85,37288136"
1745,2276,Groningen Eelde,2014MM04,110,10145,10145,0,0,0,0,0,0,0,0,0,0,0,"92,22727273"
1746,2277,Groningen Eelde,2014MM05,190,20268,20268,0,0,0,0,0,0,0,0,0,0,0,"106,6736842"
1747,2278,Groningen Eelde,2014MM06,234,20908,20908,0,0,0,0,0,0,0,0,0,0,0,"89,35042735"
1748,2280,Groningen Eelde,2014MM07,254,24770,24770,0,0,0,0,0,0,0,0,0,0,0,"97,51968504"
1749,2281,Groningen Eelde,2014MM08,259,22617,22472,0,145,0,0,0,0,0,0,0,0,0,"87,32432432"
1750,2282,Groningen Eelde,2014MM09,233,21205,21205,0,0,0,0,0,0,0,0,0,0,0,"91,00858369"
1751,2284,Groningen Eelde,2014MM10,210,18503,18503,0,0,0,0,0,0,0,0,0,0,0,"88,10952381"
1752,2285,Groningen Eelde,2014MM11,123,7873,7873,0,0,0,0,0,0,0,0,0,0,0,"64,00813008"
1753,2286,Groningen Eelde,2014MM12,122,8888,8888,0,0,0,0,0,0,0,0,0,0,0,"72,85245902"
1754,2288,Groningen Eelde,2014JJ00,1890,169369,169224,0,145,0,0,0,0,0,0,0,0,0,"89,61322751"
1755,2289,Groningen Eelde,2015MM01,136,9473,9473,0,0,0,0,0,0,0,0,0,0,0,"69,65441176"
1756,2290,Groningen Eelde,2015MM02,117,9184,9184,0,0,0,0,0,0,0,0,0,0,0,"78,4957265"
1757,2291,Groningen Eelde,2015MM03,129,9320,9320,0,0,0,0,0,0,0,0,0,0,0,"72,24806202"
1758,2293,Groningen Eelde,2015MM04,169,10020,10020,0,0,0,0,0,0,0,0,0,0,0,"59,28994083"
1759,2294,Groningen Eelde,2015MM05,265,23878,23878,0,0,0,0,0,0,0,0,0,0,0,"90,10566038"
1760,2295,Groningen Eelde,2015MM06,256,20455,20455,0,0,0,0,0,0,0,0,0,0,0,"79,90234375"
1761,2297,Groningen Eelde,2015MM07,270,24945,24945,0,0,0,0,0,0,0,0,0,0,0,"92,38888889"
1762,2298,Groningen Eelde,2015MM08,244,20156,20156,0,0,0,0,0,0,0,0,0,0,0,"82,60655738"
1763,2299,Groningen Eelde,2015MM09,272,19980,19980,0,0,0,0,0,0,0,0,0,0,0,"73,45588235"
1764,2301,Groningen Eelde,2015MM10,244,18012,18012,0,0,0,0,0,0,0,0,0,0,0,"73,81967213"
1765,2302,Groningen Eelde,2015MM11,134,7368,7368,0,0,0,0,0,0,0,0,0,0,0,"54,98507463"
1766,2303,Groningen Eelde,2015MM12,136,8088,8088,0,0,0,0,0,0,0,0,0,0,0,"59,47058824"
1767,2305,Groningen Eelde,2015JJ00,2372,180879,180879,0,0,0,0,0,0,0,0,0,0,0,"76,25590219"
1768,2306,Groningen Eelde,2016MM01,130,7262,7262,0,0,0,0,0,0,0,0,0,0,0,"55,86153846"
1769,2307,Groningen Eelde,2016MM02,127,7368,7368,0,0,0,0,0,0,0,0,0,0,0,"58,01574803"
1770,2308,Groningen Eelde,2016MM03,153,8999,8999,0,0,0,0,0,0,0,0,0,0,0,"58,81699346"
1771,2310,Groningen Eelde,2016MM04,163,9900,9900,0,0,0,0,0,0,0,0,0,0,0,"60,73619632"
1772,2311,Groningen Eelde,2016MM05,246,18481,18481,0,0,0,0,0,0,0,0,0,0,0,"75,12601626"
1773,2312,Groningen Eelde,2016MM06,222,15735,15735,0,0,0,0,0,0,0,0,0,0,0,"70,87837838"
1774,2314,Groningen Eelde,2016MM07,228,16498,16498,0,0,0,0,0,0,0,0,0,0,0,"72,35964912"
1775,2315,Groningen Eelde,2016MM08,209,17669,17669,0,0,0,0,0,0,0,0,0,0,0,"84,54066986"
1776,2316,Groningen Eelde,2016MM09,257,16620,16620,0,0,0,0,0,0,0,0,0,0,0,"64,6692607"
1777,2318,Groningen Eelde,2016MM10,287,14907,14907,0,0,0,0,0,0,0,0,0,0,0,"51,94076655"
1778,2319,Groningen Eelde,2016MM11,245,9117,9117,0,0,0,0,0,0,0,0,0,0,0,"37,2122449"
1779,2320,Groningen Eelde,2016MM12,215,9895,9895,0,0,0,0,0,0,0,0,0,0,0,"46,02325581"
1780,2322,Groningen Eelde,2016JJ00,2482,152451,152451,0,0,0,0,0,0,0,0,0,0,0,"61,42264303"
1781,2323,Groningen Eelde,2017MM01,222,9616,9616,0,0,0,0,0,0,0,0,0,0,0,"43,31531532"
1782,2324,Groningen Eelde,2017MM02,226,10268,10268,0,0,0,0,0,0,0,0,0,0,0,"45,43362832"
1783,2325,Groningen Eelde,2017MM03,262,10986,10986,0,0,0,0,0,0,0,0,0,0,0,"41,93129771"
1784,2327,Groningen Eelde,2017MM04,270,15907,15907,0,0,0,0,0,0,0,0,0,0,0,"58,91481481"
1785,2328,Groningen Eelde,2017MM05,363,23466,23466,0,0,0,0,0,0,0,0,0,0,0,"64,6446281"
1786,2329,Groningen Eelde,2017MM06,364,22028,22028,0,0,0,0,0,0,0,0,0,0,0,"60,51648352"
1787,2331,Groningen Eelde,2017MM07,303,20642,20642,0,0,0,0,0,0,0,0,0,0,0,"68,12541254"
1788,2332,Groningen Eelde,2017MM08,314,23958,23958,0,0,0,0,0,0,0,0,0,0,0,"76,29936306"
1789,2333,Groningen Eelde,2017MM09,329,22617,22617,0,0,0,0,0,0,0,0,0,0,0,"68,74468085"
1790,2335,Groningen Eelde,2017MM10,312,19145,19145,0,0,0,0,0,0,0,0,0,0,0,"61,36217949"
1791,2336,Groningen Eelde,2017MM11,244,11233,11233,0,0,0,0,0,0,0,0,0,0,0,"46,03688525"
1792,2337,Groningen Eelde,2017MM12,219,11920,11920,0,0,0,0,0,0,0,0,0,0,0,"54,42922374"
1793,2339,Groningen Eelde,2017JJ00,3428,201786,201786,0,0,0,0,0,0,0,0,0,0,0,"58,86406068"
1794,2340,Groningen Eelde,2018MM01,240,11514,11514,0,0,0,0,0,0,0,0,0,0,0,"47,975"
1795,2341,Groningen Eelde,2018MM02,206,10930,10930,0,0,0,0,0,0,0,0,0,0,0,"53,05825243"
1796,2342,Groningen Eelde,2018MM03,285,12606,12467,0,139,0,0,0,0,0,0,0,0,0,"44,23157895"
1797,2344,Groningen Eelde,2018MM04,384,14847,14847,0,0,0,0,0,0,0,0,0,0,0,"38,6640625"
1798,2345,Groningen Eelde,2018MM05,462,26376,26376,0,0,0,0,0,0,0,0,0,0,0,"57,09090909"
1799,2346,Groningen Eelde,2018MM06,447,23629,23629,0,0,0,0,0,0,0,0,0,0,0,"52,86129754"
1800,2348,Groningen Eelde,2018MM07,445,25712,25712,0,0,0,0,0,0,0,0,0,0,0,"57,77977528"
1801,2349,Groningen Eelde,2018MM08,428,28502,28502,0,0,0,0,0,0,0,0,0,0,0,"66,59345794"
1802,2350,Groningen Eelde,2018MM09,448,24297,24297,0,0,0,0,0,0,0,0,0,0,0,"54,234375"
1803,2352,Groningen Eelde,2018MM10,402,21192,21192,0,0,0,0,0,0,0,0,0,0,0,"52,71641791"
1804,2353,Groningen Eelde,2018MM11,367,15204,15204,0,0,0,0,0,0,0,0,0,0,0,"41,42779292"
